Sample Names	MutationType	SCN-A	SCN-B	SCN-C	SCN-D	SCN-E	SCN-F	SCN-G	SCN-H	SCN-I	SCN-J	SCN-K
EOC124_pOvaR1_TR	chrtps	0.6494492472874391	0.0	0.0	0.03973470950753089	0.2653601108034834	0.04168641410128018	0.0	0.003769470672719896	0.0	0.0	4.762754651619468e-08
EOC124_pOvaR1_TR	segsize1	0.48160210679038834	0.17270564427979526	0.17147178638475294	0.0008525526876940627	0.028673831013763678	0.0	0.0	0.09447284322995396	0.005344842165973347	0.04486892050072005	7.472946958346018e-06
EOC124_pOvaR1_TR	segsize2	0.0	0.11024708605483001	0.2663684329498795	0.13665782253292216	0.16275025929409753	0.10234596215643585	0.014278209920925858	0.11790795856172956	0.03883689541970327	0.05060737310947624	0.0
EOC124_pOvaR1_TR	segsize3	0.26356885908131333	0.023170476084444704	0.19488495499522857	0.09053640208483461	0.18077183410912126	0.08883962024175181	0.060304682456120896	0.07045775487973273	0.006889875046327197	0.00896938490561019	0.011606156115514767
EOC124_pOvaR1_TR	fiveMB1	0.07783972853782041	0.40569283213216323	0.18740061187282037	0.011508884948925454	0.03809120454728887	0.1085692182876533	0.030036238403048893	0.0036335380926132864	0.05114902166577435	0.08607872151189175	0.0
EOC124_pOvaR1_TR	fiveMB2	0.0	0.0027607169965008596	0.0	0.003819975870111697	0.0	0.0	9.875664301514959e-05	0.0019730206216524372	0.0654547539775864	0.004844508584670503	0.9210482673064629
EOC124_pOvaR1_TR	fiveMB3	0.35008479796787684	0.005860272317828233	0.18391290703463228	0.06137867307395363	0.22795143793712047	0.07222614714062837	0.03436170056844737	0.06393987683561173	0.00023796221980367053	4.622490409742403e-05	0.0
EOC124_pOvaR1_TR	fiveMB4	0.0	0.33477060751628046	0.028873004139770397	0.0020012452341453576	0.0	0.0008018380636843535	0.0	0.049709002059332937	0.40295391032398	0.18088650674973056	3.885913076010403e-06
EOC124_pOvaR1_TR	fiveMB5	0.03791250742489947	0.001375466352688749	0.2965032762295512	0.34758636991836833	0.016463570826219732	0.011656065241028442	0.0233487596769543	0.13279896590327947	0.0	0.0002494193428957805	0.13210559908411468
EOC124_pOvaR1_TR	osc1	0.04918872334777112	0.054691432930544306	0.30985192596405287	0.03745233504109359	0.1164125545189724	0.041158275750609576	0.03618029642185695	0.2767262650537044	0.03287407315574604	0.04393981120727898	0.0015243066083697947
EOC124_pOvaR1_TR	osc2	0.13021926767892092	0.11145320152101897	0.31609220504523605	0.102040573115707	0.17348443969216903	0.07193818273227506	0.026948365185615795	0.044263759749237436	0.0005699798977504146	0.022990025382069335	0.0
EOC124_pOvaR1_TR	osc3	0.40250177542620624	0.14382070758588755	0.07730883964833747	0.08155576902652013	0.1448948868414898	0.10204852033043935	0.03703076567660202	0.0	0.0	0.010838735464517404	0.0
EOC124_pOvaR1_TR	osc4	0.7323115767713461	0.12541970201208352	0.0	0.022077037339593403	0.011832444073154806	0.08732378769016225	0.0210354521136601	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	bpArm1	0.1024610444878863	0.020014609823706564	0.09887548556848491	0.06025654941761119	0.0693215608570211	0.026465325311070768	0.010042401770159156	0.007816122188860467	0.02366441935076781	0.0018751484207913992	0.5792073328036405
EOC124_pOvaR1_TR	bpArm2	0.024269496405108348	0.0006302115238388425	0.24550035394099706	0.4309571131727358	0.008431073208128846	0.005965900293418753	0.027392828447301246	0.08367441760010969	8.897162637718478e-05	0.001282294059645537	0.17180733972233872
EOC124_pOvaR1_TR	bpArm3	0.17703087106595566	0.0029191420857213454	0.2777280761774671	0.20761740765643794	0.10125438462875047	0.03210903235947407	0.03708339200593039	0.15086614628333705	0.000857903120922397	0.012185416359996568	0.00034822825600688243
EOC124_pOvaR1_TR	bpArm4	0.3287056408252022	0.13294200849531096	0.19343012226527667	0.0023511971860569565	0.17986898816512703	0.09885669936400998	0.024804736150090635	0.018293403663258788	0.013933653206174403	0.006813550679492408	0.0
EOC124_pOvaR1_TR	chg1	0.14559380128554897	0.003286343307434739	0.0	0.0	0.13252314382234687	0.02852731217695951	0.020835105289783003	0.6333517162209505	1.2918068496436381e-05	0.02305850748515309	0.01281115234332689
EOC124_pOvaR1_TR	chg2	0.3352065020899245	0.1682378515535382	0.0	0.16959420163070968	0.15302300740949715	0.10039038647662492	0.051242986016521795	0.0	0.0	0.021577575070488714	0.000727489752695063
EOC124_pOvaR1_TR	chg3	0.059041592005686185	0.026203786565169616	0.8039463585495793	0.00041052578632303166	0.04890728841275233	0.008737625616668483	0.010038863277791325	0.0	0.010316886049633194	0.03222286826117153	0.00017420547522467656
EOC124_pOvaR1_TR	chg4	0.0	0.0006838022503879796	0.8051548653194919	0.0	0.00371052586818303	0.0010821473541267757	0.007092897140520202	0.0	0.18180672698476077	0.0004690350825296262	0.0
EOC124_pOvaR1_TR	chg5	0.0	0.0	0.0	2.232740070429399e-06	0.0	0.0	0.0	3.2567208613504678e-06	0.9999820841857107	8.965606248327706e-06	3.460747109165568e-06
EOC133_pAsc1_DNA1	simple	0.816381813137095	0.0032589222225016964	0.04528713286991967	0.09177008921426226	0.0	0.0	0.0	0.03837243320861386	0.004929609347607526	0.0	0.0
EOC133_pAsc1_DNA1	complex	0.0	0.0	0.14761376492109024	0.09171289114106945	0.0	0.0	0.5561261704839595	0.17509933679419976	0.029447836659681176	0.0	0.0
EOC133_pAsc1_DNA1	interchr	0.0	0.3883655201918676	0.10769746019897718	0.179978058603329	0.0	0.0	0.004617534357018958	0.19675000084166183	0.12259142580714548	0.0	0.0
EOC133_pAsc1_DNA1	intrachr	0.5768095060988988	0.11959447349264392	0.06115410296500912	0.1144867978006451	0.0	0.0	0.00011387532034512356	0.0875884324052339	0.04025281191722408	0.0	0.0
EOC133_pAsc1_DNA1	compact	0.8430553721699854	0.11736551538609949	0.00024319557394914126	0.035611603735031264	0.0	0.0	0.003287627556684395	0.0	0.0004366855782504133	0.0	0.0
EOC133_pAsc1_DNA1	sparse	0.0	0.008776168616846542	0.02032018172406599	0.6385401824630169	0.0	0.0	0.10122672088283576	0.016406676360513357	0.21473006995272134	0.0	0.0
EOC133_pAsc1_DNA1	del1	0.9918000438600304	0.0	0.007473878214351887	0.0	0.0	0.0	7.085939077574051e-07	0.0	0.000725369331709995	0.0	0.0
EOC133_pAsc1_DNA1	del2	0.9380146985136619	0.0003373694289595873	0.018960534864354804	0.031146329145100026	0.0	0.0	0.00018267037789408748	0.009177316737414995	0.002181080932614615	0.0	0.0
EOC133_pAsc1_DNA1	del3	0.7920960457753925	0.0017626763055528089	0.034920455413748164	0.13425829221076632	0.0	0.0	0.0	0.0353092418720069	0.0016532884225332037	0.0	0.0
EOC133_pAsc1_DNA1	del4	0.006926291659717217	0.009260388859583258	0.09941578064973156	0.6546704614874473	0.0	0.0	0.0	0.18435442924357093	0.04537264809994976	0.0	0.0
EOC133_pAsc1_DNA1	del5	0.3652470275533054	0.017191350993461585	0.09143183052374931	0.3219665877115072	0.0	0.0	0.005096463000463704	0.12335529479628783	0.07571144542122486	0.0	0.0
EOC133_pAsc1_DNA1	dup1	0.2094241349700775	0.3032185696989231	0.04907339537121657	0.13576222164323262	0.0	0.0	0.0019971607715746375	0.24378147372529815	0.05674304381967754	0.0	0.0
EOC133_pAsc1_DNA1	dup2	0.0	0.0	0.7384059168358048	0.1582685934268106	0.0	0.0	2.90655786393011e-05	0.10329642415874528	0.0	0.0	0.0
EOC133_pAsc1_DNA1	dup3	0.0	0.002740372803158325	0.41252820677237506	0.02571847074104753	0.0	0.0	0.0	0.4427002729196317	0.11631267676378744	0.0	0.0
EOC133_pAsc1_DNA1	dup4	0.8620738204163435	0.0	0.03944305588772881	0.0	0.0	0.0	0.03231554765147336	0.0	0.06616757604445431	0.0	0.0
EOC133_pAsc1_DNA1	ins	0.4726948463866684	0.035890139965522934	0.011407042686917872	0.23065272514441423	0.0	0.0	0.0	0.22589597896037591	0.023459266856100554	0.0	0.0
EOC133_pAsc1_DNA1	recip_inv	0.48150255110290735	0.05025132903630254	0.06028436525922738	0.3138729913122363	0.0	0.0	0.0	0.0908926289586044	0.0031961343307221122	0.0	0.0
EOC133_pAsc1_DNA1	recip_trans	0.856921688854279	0.11283935219137038	0.02080628023364699	0.0019857999317385083	0.0	0.0	0.0	0.007446878788964897	0.0	0.0	0.0
EOC133_pAsc1_DNA1	unbal_trans	0.586172867959062	0.005752642911665555	0.10412360177237144	0.17162006379354108	0.0	0.0	0.005473045564763833	0.04914026630566112	0.07771751169293506	0.0	0.0
EOC133_pAsc1_DNA1	LINE	0.0	0.03475234338816212	0.03575138176858481	0.13441101898353108	0.0	0.0	0.002052058724320169	0.7647803762398337	0.028252820895568177	0.0	0.0
EOC133_pAsc1_DNA1	del_magnitude	0.512884997489313	0.00757375406182154	0.07665507758314373	0.29577849221325514	0.0	0.0	0.03792697175429192	0.06322387716757834	0.0059568297305962695	0.0	0.0
EOC133_pAsc1_DNA1	dup_magnitude	0.23561968134951128	0.06162900597283658	0.07321050115138182	0.32515606083651455	0.0	0.0	0.037679030041718464	0.1084038650842645	0.15830185556377271	0.0	0.0
EOC133_pAsc1_DNA1	chrtps	0.9391689828208826	0.0	0.0	0.05743864096641372	0.0	0.0	0.0	0.003392376212703614	0.0	0.0	0.0
EOC133_pAsc1_DNA1	segsize1	0.6221293734085116	0.23902307175048512	0.04705785373075955	0.0011009032317267954	0.0	0.0	0.0	0.07594941479308562	0.01473938308543129	0.0	0.0
EOC133_pAsc1_DNA1	segsize2	0.0	0.2461533583001997	0.11793088362566038	0.28468708723056396	0.0	0.0	0.02552777401287637	0.15292057408397636	0.17278032274672311	0.0	0.0
EOC133_pAsc1_DNA1	segsize3	0.4967464383636868	0.04678607214048619	0.07803080601001253	0.1705687579607779	0.0	0.0	0.0975064178323245	0.08264081336533878	0.027720694327373355	0.0	0.0
EOC133_pAsc1_DNA1	fiveMB1	0.11103677587831935	0.6200173295835725	0.05679154049420876	0.01641097443267816	0.0	0.0	0.036758059331125845	0.0032256731929190333	0.15575964708717632	0.0	0.0
EOC133_pAsc1_DNA1	fiveMB2	0.0	0.02000918813927949	0.0	0.025832285086427403	0.0	0.0	0.0005731581015011133	0.008306601132534838	0.9452787675402572	0.0	0.0
EOC133_pAsc1_DNA1	fiveMB3	0.664840574092743	0.01192347991249951	0.07419994563316973	0.11651916100388023	0.0	0.0	0.05598354737532143	0.0755685651277768	0.0009647268546093327	0.0	0.0
EOC133_pAsc1_DNA1	fiveMB4	0.0	0.2851180741797924	0.004876133110562104	0.0015902754912164403	0.0	0.0	0.0	0.024592157226559008	0.6838233599918702	0.0	0.0
EOC133_pAsc1_DNA1	fiveMB5	0.06861887731235768	0.002667178208803534	0.11400862576542321	0.6288679010175382	0.0	0.0	0.036254875358714925	0.1495825423371623	0.0	0.0	0.0
EOC133_pAsc1_DNA1	osc1	0.10152819367132818	0.12094317742985647	0.13586963948662067	0.0772743923276292	0.0	0.0	0.06406705052974505	0.35546480515005896	0.14485274140476145	0.0	0.0
EOC133_pAsc1_DNA1	osc2	0.27667109038972	0.25370092153723334	0.14267551000567635	0.21671901209677413	0.0	0.0	0.04912046376435504	0.05852776638380642	0.0025852358224346885	0.0	0.0
EOC133_pAsc1_DNA1	osc3	0.5864762403026557	0.22451481638102017	0.023930892252533944	0.1187880900044161	0.0	0.0	0.046289961059374087	0.0	0.0	0.0	0.0
EOC133_pAsc1_DNA1	osc4	0.8075794888465179	0.14818222392302005	0.0	0.024336928299109203	0.0	0.0	0.019901358931352923	0.0	0.0	0.0	0.0
EOC133_pAsc1_DNA1	bpArm1	0.3806958469792913	0.07967231785212792	0.07804680052237468	0.22379954986826747	0.0	0.0	0.03201094197648067	0.018073231756619425	0.1877013110448385	0.0	0.0
EOC133_pAsc1_DNA1	bpArm2	0.04158169284508573	0.0011568277689627882	0.0893594811329778	0.7380929289773577	0.0	0.0	0.04026426543560142	0.08921938325334249	0.00032542058667201905	0.0	0.0
EOC133_pAsc1_DNA1	bpArm3	0.30829030431304605	0.00544636894723652	0.10274903706427999	0.36141836287556095	0.0	0.0	0.055402812709057975	0.16350377129180363	0.0031893427990148395	0.0	0.0
EOC133_pAsc1_DNA1	bpArm4	0.5696904437921342	0.24685104886598883	0.07122016875206973	0.004073394014854907	0.0	0.0	0.03688144182282624	0.019731105216021175	0.05155239753610481	0.0	0.0
EOC133_pAsc1_DNA1	chg1	0.259444715555164	0.006274163583196952	0.0	0.0	0.0	0.0	0.03185217881457824	0.7023798001836852	4.914186337562532e-05	0.0	0.0
EOC133_pAsc1_DNA1	chg2	0.4598522239043821	0.2472694905751412	0.0	0.2325693327421044	0.0	0.0	0.060308952778372185	0.0	0.0	0.0	0.0
EOC133_pAsc1_DNA1	chg3	0.20432635864476223	0.09715638627910472	0.5910721855590119	0.0014201766496414095	0.0	0.0	0.029805223100846146	0.0	0.07621966976663351	0.0	0.0
EOC133_pAsc1_DNA1	chg4	0.0	0.001294393140413456	0.30221864189882386	0.0	0.0	0.0	0.010751272680806804	0.0	0.6857356922799559	0.0	0.0
EOC133_pAsc1_DNA1	chg5	0.0	0.0	0.0	1.0455109318640193e-06	0.0	0.0	0.0	9.494245880165601e-07	0.99999800506448	0.0	0.0
EOC133_pOme1_TR_DNA	simple	0.7760130887779466	0.0025016249204876623	0.06995139725315362	0.09813415334900677	0.0	0.0	0.0	0.047028393431619825	0.006371342267785532	0.0	0.0
EOC133_pOme1_TR_DNA	complex	0.0	0.0	0.15749381872518994	0.06774301149075045	0.0	0.0	0.6002419293345584	0.14823146263118123	0.026289777818320034	0.0	0.0
EOC133_pOme1_TR_DNA	interchr	0.0	0.2802597942050786	0.15638639318452172	0.18092997505165234	0.0	0.0	0.0067829712719311855	0.22668745215234462	0.1489534141344715	0.0	0.0
EOC133_pOme1_TR_DNA	intrachr	0.53937330171223	0.0903109937880171	0.09292412467086694	0.12043583987854727	0.0	0.0	0.0001750446455729462	0.10560120378780244	0.05117949151696327	0.0	0.0
EOC133_pOme1_TR_DNA	compact	0.8565110954721333	0.09629192679260454	0.00040149339220407857	0.04070162288752564	0.0	0.0	0.005490623792587055	0.0	0.0006032376629454574	0.0	0.0
EOC133_pOme1_TR_DNA	sparse	0.0	0.005724879024034309	0.026672413238374028	0.580257034577968	0.0	0.0	0.1344145345535153	0.017087344340533776	0.2358437942655745	0.0	0.0
EOC133_pOme1_TR_DNA	del1	0.9869321646014969	0.0	0.012085233306656923	0.0	0.0	0.0	1.159104992789624e-06	0.0	0.0009814429868533993	0.0	0.0
EOC133_pOme1_TR_DNA	del2	0.9203126075599506	0.00026730305818064524	0.030228886805664587	0.03437762717976287	0.0	0.0	0.00029461580241853095	0.011609313184859095	0.002909646409163621	0.0	0.0
EOC133_pOme1_TR_DNA	del3	0.7550423595952073	0.001356870849138081	0.05409027794326243	0.14397195147856165	0.0	0.0	0.0	0.043395724517579164	0.002142815616251234	0.0	0.0
EOC133_pOme1_TR_DNA	del4	0.0057155712372647235	0.006171071299064506	0.13330917354646038	0.6077499246471184	0.0	0.0	0.0	0.19614512639711515	0.05090913287297706	0.0	0.0
EOC133_pOme1_TR_DNA	del5	0.31479282197330677	0.011965217887988383	0.1280505321097581	0.31217077046220887	0.0	0.0	0.007220531862533864	0.13707586806003058	0.08872425764417345	0.0	0.0
EOC133_pOme1_TR_DNA	dup1	0.19363976053969184	0.22641024522977862	0.07373263532152537	0.14121799584518824	0.0	0.0	0.003035589319940181	0.29062541039925655	0.07133836334461942	0.0	0.0
EOC133_pOme1_TR_DNA	dup2	0.0	0.0	0.7940139347183739	0.11782166549777529	0.0	0.0	3.161755406601745e-05	0.08813278222978489	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	dup3	0.0	0.0015470890689807033	0.46863280481121744	0.020226541845385686	0.0	0.0	0.0	0.3990323112658711	0.11056125300854498	0.0	0.0
EOC133_pOme1_TR_DNA	dup4	0.8062358894317186	0.0	0.059942391707523676	0.0	0.0	0.0	0.04968111944181419	0.0	0.08414059941894338	0.0	0.0
EOC133_pOme1_TR_DNA	ins	0.4286137539560424	0.026280453877077174	0.016807539661148615	0.23528114594248878	0.0	0.0	0.0	0.264094170499144	0.028922936064099035	0.0	0.0
EOC133_pOme1_TR_DNA	recip_inv	0.4398569191825048	0.03707087710030533	0.08948770500233394	0.32255968238522936	0.0	0.0	0.0	0.107054907200908	0.003969909128718639	0.0	0.0
EOC133_pOme1_TR_DNA	recip_trans	0.8623624617316302	0.09170262475014775	0.034024283965531595	0.0022481614720484978	0.0	0.0	0.0	0.009662468080641938	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	unbal_trans	0.5182269522924895	0.004107089567143826	0.14958543493833076	0.17068904310481425	0.0	0.0	0.007953998965087397	0.05601403626936575	0.09342344486276853	0.0	0.0
EOC133_pOme1_TR_DNA	LINE	0.0	0.0221815893795724	0.04591713335277461	0.11951275761172485	0.0	0.0	0.0026661713693143362	0.7793596324150408	0.030362715871573003	0.0	0.0
EOC133_pOme1_TR_DNA	del_magnitude	0.4545766018574814	0.005420891991038292	0.11040121473185373	0.294915075692173	0.0	0.0	0.05525828893606199	0.07224924050350902	0.007178686287882414	0.0	0.0
EOC133_pOme1_TR_DNA	dup_magnitude	0.19848401218762735	0.04192485821324622	0.10021510547378307	0.3081407393847038	0.0	0.0	0.05217661047728445	0.11773994041032931	0.18131873385302577	0.0	0.0
EOC133_pOme1_TR_DNA	chrtps	0.9315674074557504	0.0	0.0	0.0640940922373127	0.0	0.0	0.0	0.004338500306936842	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	segsize1	0.6154668264908807	0.1909572887148643	0.07564877512229641	0.001225226524760688	0.0	0.0	0.0	0.09687538765532923	0.019826495491868802	0.0	0.0
EOC133_pOme1_TR_DNA	segsize2	0.0	0.16778556193575597	0.1617520310600746	0.2703257506497969	0.0	0.0	0.03542023815530312	0.16642070072617715	0.1982957174728922	0.0	0.0
EOC133_pOme1_TR_DNA	segsize3	0.4290650042964281	0.032634532192588064	0.10952172285486644	0.16574144454059747	0.0	0.0	0.13844705310186017	0.09203393549921791	0.03255630751444183	0.0	0.0
EOC133_pOme1_TR_DNA	fiveMB1	0.11116441469407852	0.501274075485434	0.09239073758534165	0.018483176574999777	0.0	0.0	0.06049419469391348	0.004163747514924783	0.21202965345130773	0.0	0.0
EOC133_pOme1_TR_DNA	fiveMB2	0.0	0.012039148730131543	0.0	0.021652097001462815	0.0	0.0	0.0007019892415163018	0.007979621172547276	0.9576271438543421	0.0	0.0
EOC133_pOme1_TR_DNA	fiveMB3	0.5952569020389056	0.008621094824016509	0.10795340700524066	0.11736201938864325	0.0	0.0	0.08239664343742538	0.08723548475022205	0.0011744485555465743	0.0	0.0
EOC133_pOme1_TR_DNA	fiveMB4	0.0	0.19164035749639918	0.006594944492983872	0.0014890367498194305	0.0	0.0	0.0	0.02639073314440977	0.7738849281163878	0.0	0.0
EOC133_pOme1_TR_DNA	fiveMB5	0.056432122250773084	0.0017713618330599124	0.1523583735915161	0.5818157901764693	0.0	0.0	0.04901300994748626	0.15860934220069525	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	osc1	0.08010127005538248	0.077056022989967	0.1741891130772642	0.06858539464699492	0.0	0.0	0.08309017159434227	0.3615883493003102	0.15538967833573886	0.0	0.0
EOC133_pOme1_TR_DNA	osc2	0.24770902508659912	0.1834309294906176	0.2075741767721941	0.2182822197264097	0.0	0.0	0.07229407234681909	0.06756240138169248	0.0031471751956678204	0.0	0.0
EOC133_pOme1_TR_DNA	osc3	0.5770137932205623	0.178382913430422	0.038259607122464845	0.13147766200319216	0.0	0.0	0.0748660242233586	0.0	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	osc4	0.8179360342936894	0.12120000660232665	0.0	0.027729569349210538	0.0	0.0	0.03313438975477339	0.0	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	bpArm1	0.3296725790986686	0.055716600723353465	0.10982611799208232	0.21802545228660022	0.0	0.0	0.04556856194322068	0.020179276119891423	0.2210114118361832	0.0	0.0
EOC133_pOme1_TR_DNA	bpArm2	0.03465938735859012	0.000778681567536452	0.1210333896739941	0.6921067125288682	0.0	0.0	0.05516970715754661	0.09588330852242989	0.00036881319103450035	0.0	0.0
EOC133_pOme1_TR_DNA	bpArm3	0.2585327922454979	0.003688376971795855	0.1400165501697838	0.34096459523015105	0.0	0.0	0.07637474382119835	0.17678630686948887	0.0036366346920840746	0.0	0.0
EOC133_pOme1_TR_DNA	bpArm4	0.5448908780897587	0.19066810644279414	0.11069281795435627	0.004382988435688103	0.0	0.0	0.057988339962603976	0.024332520290914948	0.06704434882388398	0.0	0.0
EOC133_pOme1_TR_DNA	chg1	0.21221779197062993	0.004144434436040481	0.0	0.0	0.0	0.0	0.042829035072956524	0.7407540833454369	5.465517493623416e-05	0.0	0.0
EOC133_pOme1_TR_DNA	chg2	0.4506985722165103	0.1957090455156745	0.0	0.25642693347015294	0.0	0.0	0.09716544879766231	0.0	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	chg3	0.14620953338019033	0.05614293624116665	0.6872862586401766	0.0011432388233289837	0.0	0.0	0.03505951106707554	0.0	0.07415852184806203	0.0	0.0
EOC133_pOme1_TR_DNA	chg4	0.0	0.0007247868616105963	0.34051694438985436	0.0	0.0	0.0	0.012254446360224032	0.0	0.646503822388311	0.0	0.0
EOC133_pOme1_TR_DNA	chg5	0.0	0.0	0.0	8.650262216051991e-07	0.0	0.0	0.0	9.002910795603271e-07	0.9999982346826989	0.0	0.0
EOC133_pOvaL1_DNA1	simple	0.7925020203645567	0.003966337559227653	0.07649970345407682	0.09917389819687066	0.0	0.0	0.0	0.025706168068488328	0.0	0.0	0.0021518723567799953
EOC133_pOvaL1_DNA1	complex	0.0	0.0	0.26490968803829934	0.10529619394813208	0.0	0.0	0.4937035743796241	0.1246202343902901	0.0	0.0	0.011470309243654336
EOC133_pOvaL1_DNA1	interchr	0.0	0.4781801799051594	0.18404567478174225	0.1967664371667458	0.0	0.0	0.0039034825675438017	0.13334231030830038	0.0	0.0	0.003761915270508459
EOC133_pOvaL1_DNA1	intrachr	0.5582358049432277	0.14511256223367328	0.10298850357225467	0.12334736067167795	0.0	0.0	9.486690105712697e-05	0.05849826425471162	0.0	0.0	0.011722637423397781
EOC133_pOvaL1_DNA1	compact	0.8160450507799908	0.14243186638112296	0.0004096298251906433	0.038374147509992594	0.0	0.0	0.002739305503702997	0.0	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	sparse	0.0	0.012506715132140963	0.04019158516552174	0.8079920445159915	0.0	0.0	0.0990432016710323	0.012869487057354311	0.0	0.0	0.027396966457959224
EOC133_pOvaL1_DNA1	del1	0.9870561936169666	0.0	0.012943199346272374	0.0	0.0	0.0	6.070367610534589e-07	0.0	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	del2	0.9261253961863796	0.00041761346765912464	0.032575313395912235	0.03423388536746613	0.0	0.0	0.00015524874570426402	0.006252976803664503	0.0	0.0	0.00023956603321410898
EOC133_pOvaL1_DNA1	del3	0.7698234257458908	0.0021478030950701373	0.05905695416020825	0.1452591736975815	0.0	0.0	0.0	0.023681685930920952	0.0	0.0	3.095737032848307e-05
EOC133_pOvaL1_DNA1	del4	0.00657240598419153	0.01101695183772683	0.16415601569543944	0.6915690145946465	0.0	0.0	0.0	0.12072247493238408	0.0	0.0	0.005963136955611583
EOC133_pOvaL1_DNA1	del5	0.35926985221538693	0.021200822615738274	0.15649820772672818	0.3525608328276061	0.0	0.0	0.004315218428125507	0.0837341907737136	0.0	0.0	0.02242087541270149
EOC133_pOvaL1_DNA1	dup1	0.1885977997003067	0.34235313267126377	0.07690133294256661	0.13610622890729906	0.0	0.0	0.0015481845940117703	0.1515031060140798	0.0	0.0	0.10299021517047224
EOC133_pOvaL1_DNA1	dup2	0.0	0.0	0.837808571608136	0.11488297646157408	0.0	0.0	1.6313628164275564e-05	0.04648020100529392	0.0	0.0	0.0008119372968318133
EOC133_pOvaL1_DNA1	dup3	0.0	0.0031051238023115805	0.648772105935634	0.025875870343919076	0.0	0.0	0.0	0.27610952469146094	0.0	0.0	0.046137375226674576
EOC133_pOvaL1_DNA1	dup4	0.899374169694747	0.0	0.07160516950389378	0.0	0.0	0.0	0.02902066080135918	0.0	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	ins	0.4645155960079597	0.044218418377676934	0.019506096468546303	0.2523290171934444	0.0	0.0	0.0	0.15319298545955037	0.0	0.0	0.06623788649282236
EOC133_pOvaL1_DNA1	recip_inv	0.45154385334373226	0.05908231648389254	0.09837480926292996	0.3276758707817742	0.0	0.0	0.0	0.05882215813647789	0.0	0.0	0.004500991991193163
EOC133_pOvaL1_DNA1	recip_trans	0.8188724403198758	0.13518992403751615	0.03459771619660228	0.0021125149192757547	0.0	0.0	0.0	0.004910891644440001	0.0	0.0	0.004316512882290206
EOC133_pOvaL1_DNA1	unbal_trans	0.5812687102848579	0.007151996109194953	0.17967112369199637	0.1894560444059451	0.0	0.0	0.004671755653722844	0.0336278952325847	0.0	0.0	0.004152474621698354
EOC133_pOvaL1_DNA1	LINE	0.0	0.055421520839807566	0.07913278025422064	0.19033110607303186	0.0	0.0	0.0022468564802232555	0.6713259067018417	0.0	0.0	0.0015418296508750047
EOC133_pOvaL1_DNA1	del_magnitude	0.3426066149134899	0.006343012491343648	0.08910345501076754	0.21995382181788803	0.0	0.0	0.0218083967538115	0.029145252382802696	0.0	0.0	0.29103944662989656
EOC133_pOvaL1_DNA1	dup_magnitude	0.15858883182384298	0.05200616369969428	0.08574568693342322	0.243636337800214	0.0	0.0	0.02183034369095645	0.050352002804788236	0.0	0.0	0.38784063324708085
EOC133_pOvaL1_DNA1	chrtps	0.9340752122071474	0.0	0.0	0.06359623937725763	0.0	0.0	0.0	0.002328375723141147	0.0	0.0	1.7269245382138812e-07
EOC133_pOvaL1_DNA1	segsize1	0.588384646493262	0.2834190696721171	0.07744450509082727	0.001159094766499915	0.0	0.0	0.0	0.049569667260479455	0.0	0.0	2.301671681417057e-05
EOC133_pOvaL1_DNA1	segsize2	0.0	0.32205703186171275	0.21415283195646392	0.3307313345271574	0.0	0.0	0.022931431707934616	0.11012736994673122	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	segsize3	0.46115480540762066	0.05445492731120411	0.12605379870882763	0.17627902392137046	0.0	0.0	0.07791929264495585	0.05294409224407254	0.0	0.0	0.05119405976194887
EOC133_pOvaL1_DNA1	fiveMB1	0.1068339607136103	0.7479196350468752	0.09508324706284417	0.017577861125544648	0.0	0.0	0.030443521279553038	0.002141774771572834	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	fiveMB2	0.0	0.0015909368769194225	0.0	0.0018237565275941372	0.0	0.0	3.1288815287665994e-05	0.00036353745692710904	0.0	0.0	0.9961904803232717
EOC133_pOvaL1_DNA1	fiveMB3	0.639909706720065	0.014388410724473909	0.12427467545416064	0.12484975787712463	0.0	0.0	0.04638327599532894	0.050194173228846915	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	fiveMB4	0.0	0.9292065228848876	0.022056281807570213	0.004601934364439544	0.0	0.0	0.0	0.04411501738032553	0.0	0.0	2.0243562777077377e-05
EOC133_pOvaL1_DNA1	fiveMB5	0.040183223670095074	0.0019582215281949023	0.11617608731592113	0.40996781935581483	0.0	0.0	0.018275421660011032	0.06044954326819706	0.0	0.0	0.35298968320176605
EOC133_pOvaL1_DNA1	osc1	0.11485093360753629	0.17152912196104955	0.26745342375622655	0.0973133990686359	0.0	0.0	0.062385322440837554	0.2774951676527004	0.0	0.0	0.008972631513013777
